email_lenghth,word_free_freq,word_win_freq,word_click_freq,suspicious_words_freq,is_spam
351,2,7,3,47,1
74,10,5,2,52,1
838,17,1,4,1,1
938,2,3,0,48,1
939,14,0,4,8,1
950,10,6,3,25,1
119,10,7,1,22,1
674,19,9,3,50,1
924,10,1,4,27,1
161,18,9,2,5,1
413,0,4,3,57,1
352,4,7,1,3,0
520,9,7,4,29,1
140,9,4,3,56,1
579,13,7,4,46,1
710,1,5,4,17,1
788,3,4,0,29,1
775,1,3,2,26,1
921,17,4,0,43,1
712,12,3,4,30,1
241,18,0,1,43,1
601,4,2,1,51,1
291,19,7,0,48,1
187,1,6,1,38,1
394,10,6,4,29,1
229,17,2,3,51,1
761,5,8,4,36,1
552,9,5,3,11,1
252,16,7,1,16,1
622,10,7,2,33,1
241,18,2,2,27,1
54,16,3,4,3,1
939,3,5,4,33,1
286,13,1,1,45,1
742,19,6,2,13,1
360,3,1,2,12,1
598,13,4,4,48,1
105,3,3,2,57,1
492,5,8,4,48,1
286,8,1,0,53,1
919,11,6,2,49,1
910,7,6,3,2,1
246,3,6,1,20,1
634,4,0,4,15,1
620,5,7,2,50,1
801,4,1,2,37,1
563,18,4,4,54,1
498,7,1,3,25,1
409,8,4,2,5,1
749,14,6,0,17,1
868,3,5,1,40,1
79,8,4,4,49,1
828,6,3,2,5,1
157,7,7,1,40,1
893,14,7,4,56,1
984,18,0,4,49,1
651,14,9,4,24,1
766,4,1,3,47,1
940,18,2,0,23,1
494,6,0,4,29,1
942,5,2,3,22,1
487,18,9,4,44,1
781,16,7,4,42,1
939,9,3,3,7,1
655,18,6,0,57,1
506,10,6,1,55,1
664,14,4,2,48,1
784,9,0,4,8,1
747,10,9,0,5,1
745,2,3,2,32,1
544,2,6,4,32,1
723,17,4,2,44,1
296,10,1,3,6,1
592,19,7,0,41,1
613,17,1,0,17,1
906,14,7,1,5,1
637,6,1,1,44,1
946,9,4,2,36,1
488,19,3,3,20,1
327,9,0,2,25,1
601,12,7,4,14,1
662,14,9,0,43,1
160,17,2,2,53,1
434,3,3,2,29,1
882,19,3,0,10,1
810,16,4,0,7,1
240,2,2,1,4,0
539,1,8,1,7,1
743,3,3,0,4,0
475,0,9,2,9,1
454,14,3,4,14,1
384,0,5,2,37,1
258,5,7,4,55,1
71,6,6,0,49,1
727,18,3,4,54,1
660,11,3,1,2,1
257,0,4,0,40,1
57,6,9,3,9,1
751,18,4,4,6,1
736,12,0,4,50,1
834,11,7,3,23,1
578,11,9,3,25,1
651,12,4,0,33,1
702,13,2,2,57,1
706,11,2,3,59,1
215,19,3,4,7,1
898,11,6,3,38,1
545,5,4,0,59,1
639,9,0,0,4,0
478,19,4,4,35,1
823,8,4,4,42,1
212,1,5,4,25,1
415,6,6,2,59,1
575,8,4,4,9,1
288,11,1,0,32,1
121,4,1,0,35,1
494,0,3,3,53,1
704,14,0,4,30,1
871,7,6,2,37,1
558,0,0,1,49,1
844,17,2,3,24,1
318,12,9,2,44,1
802,0,6,4,12,1
464,4,5,2,0,0
294,17,6,1,35,1
724,15,4,2,35,1
109,9,7,1,49,1
55,3,5,1,23,1
758,0,3,1,26,1
619,7,0,2,17,1
866,4,1,4,49,1
456,1,5,0,46,1
266,16,3,0,49,1
979,6,2,2,14,1
75,16,6,4,16,1
864,5,6,0,28,1
54,14,1,1,4,1
581,4,7,2,10,1
439,14,0,2,15,1
759,17,9,3,51,1
620,17,6,3,33,1
497,5,9,3,16,1
803,1,0,4,32,1
195,16,2,2,49,1
437,3,2,3,48,1
834,11,9,2,56,1
298,18,1,1,30,1
575,1,9,3,17,1
511,1,4,2,50,1
62,13,3,4,24,1
952,14,5,4,4,1
433,19,1,4,29,1
605,1,3,3,44,1
936,3,6,4,55,1
448,18,0,0,22,1
68,8,2,1,37,1
624,6,0,2,44,1
540,12,1,0,17,1
800,11,8,3,31,1
468,2,9,2,29,1
386,12,4,2,28,1
468,14,3,4,35,1
964,13,3,2,8,1
965,8,7,2,22,1
661,12,2,1,2,1
724,3,3,3,21,1
977,7,1,0,55,1
171,2,5,4,55,1
481,1,8,1,39,1
93,18,3,0,44,1
921,7,5,0,55,1
969,16,3,1,57,1
366,12,1,4,30,1
430,6,5,3,21,1
194,8,6,1,10,1
376,11,3,1,41,1
412,13,6,1,42,1
99,13,7,4,2,1
114,14,2,1,56,1
404,2,1,1,13,1
849,14,4,2,45,1
213,18,1,2,18,1
190,19,9,2,59,1
875,13,4,2,59,1
177,7,9,1,30,1
447,4,5,2,35,1
982,18,7,0,31,1
929,3,5,3,25,1
512,13,3,2,0,1
800,15,2,4,1,1
885,19,1,3,5,1
857,5,0,0,44,1
236,5,1,3,13,1
769,2,1,3,27,1
781,14,4,0,32,1
961,2,8,2,59,1
239,10,0,0,24,1
437,2,3,4,39,1
478,9,9,0,17,1
907,17,6,1,45,1
333,0,9,1,33,1
913,15,2,3,55,1
286,15,7,2,11,1
243,9,2,2,26,1
336,0,7,1,23,1
820,3,1,4,32,1
807,2,4,0,52,1
185,4,3,0,14,1
841,11,8,0,42,1
832,11,2,4,31,1
220,12,4,4,49,1
208,11,9,0,16,1
250,15,8,0,34,1
536,12,5,4,46,1
606,4,1,0,44,1
825,3,0,4,34,1
632,14,0,3,12,1
553,11,6,1,57,1
925,18,1,1,8,1
420,18,6,4,9,1
152,10,0,0,0,0
174,5,3,1,58,1
362,8,9,2,33,1
847,0,3,0,56,1
507,11,4,4,45,1
279,13,9,2,36,1
707,5,0,4,24,1
931,0,6,0,21,1
246,1,1,3,9,0
934,10,1,3,25,1
782,2,7,3,18,1
472,9,8,0,39,1
621,5,5,0,44,1
659,5,0,2,40,1
220,19,0,0,49,1
431,1,6,0,56,1
222,9,7,2,3,1
712,5,2,2,39,1
502,16,8,4,4,1
399,13,3,1,28,1
951,4,3,1,37,1
683,16,2,4,51,1
543,1,7,3,4,0
669,8,8,0,59,1
53,11,0,2,0,0
142,18,1,2,27,1
968,6,0,3,18,1
55,8,3,2,35,1
337,15,9,3,0,1
667,19,6,4,28,1
195,10,6,3,50,1
832,11,5,1,35,1
473,14,4,3,31,1
939,17,3,4,13,1
657,18,7,3,31,1
506,15,6,4,45,1
790,14,9,1,8,1
251,4,0,0,18,1
261,10,5,4,10,1
55,14,1,0,47,1
673,17,3,4,50,1
425,12,4,3,3,1
940,3,7,0,40,1
496,16,5,4,24,1
884,3,1,4,16,1
155,15,4,0,46,1
700,14,4,4,7,1
860,13,5,0,57,1
450,11,0,1,44,1
145,2,7,2,0,0
437,9,2,1,1,0
501,7,4,0,9,1
898,5,6,3,26,1
858,13,2,3,52,1
950,16,9,2,26,1
465,18,5,0,12,1
775,15,4,4,10,1
553,14,6,1,13,1
503,14,9,1,31,1
340,0,2,2,15,1
583,11,1,2,59,1
242,9,3,2,28,1
199,13,2,2,37,1
929,9,3,2,33,1
808,9,6,2,25,1
828,19,4,4,4,1
812,10,3,4,18,1
564,15,5,1,38,1
442,8,6,1,27,1
365,14,4,2,27,1
125,13,6,1,16,1
648,18,2,2,36,1
319,8,6,4,43,1
274,3,2,3,18,1
579,6,5,4,26,1
162,7,7,0,49,1
300,7,5,4,59,1
282,18,9,0,11,1
890,14,2,1,2,1
840,15,4,4,57,1
763,8,8,3,3,1
132,11,7,4,46,1
174,15,5,4,46,1
224,3,8,4,10,1
118,4,1,2,33,1
96,7,8,4,17,1
933,0,9,4,34,1
305,5,9,3,17,1
776,14,5,0,45,1
79,3,8,0,5,1
330,10,3,3,33,1
973,4,4,1,32,1
286,17,1,4,7,1
297,14,2,1,41,1
417,17,0,3,19,1
544,19,3,1,49,1
74,12,1,0,19,1
635,4,1,2,42,1
767,0,0,1,17,1
539,17,9,2,26,1
543,13,1,1,47,1
363,4,3,3,4,0
655,5,5,2,6,1
424,15,6,1,21,1
688,11,6,3,33,1
986,19,6,0,42,1
74,17,3,4,12,1
383,1,4,3,51,1
404,12,2,3,31,1
165,16,0,0,23,1
97,16,7,2,59,1
787,15,9,1,15,1
827,17,6,2,13,1
148,7,8,3,38,1
508,2,9,1,6,1
572,16,3,4,43,1
646,17,4,4,11,1
454,5,4,1,19,1
263,7,6,3,32,1
734,12,8,0,54,1
952,7,7,2,5,1
552,18,6,2,39,1
770,5,0,0,26,1
497,14,9,0,12,1
943,9,5,4,4,1
625,16,9,0,23,1
307,0,8,1,9,1
893,6,6,4,58,1
170,12,0,3,45,1
859,2,8,4,55,1
103,18,2,4,31,1
380,14,8,2,8,1
833,4,3,0,48,1
290,10,8,1,34,1
804,17,7,0,43,1
579,2,6,2,11,1
532,5,3,0,10,1
236,2,8,1,53,1
907,4,3,0,35,1
705,8,0,2,7,1
311,18,5,1,9,1
413,12,3,0,13,1
540,5,9,2,29,1
480,10,2,2,0,0
288,13,4,4,11,1
353,5,2,1,4,0
347,5,8,1,13,1
125,16,5,0,35,1
749,10,2,4,59,1
382,14,4,1,16,1
949,8,7,2,57,1
807,16,7,1,21,1
691,6,5,4,30,1
523,6,4,3,25,1
876,0,4,2,12,1
972,7,0,1,2,0
332,4,1,2,42,1
640,18,3,0,10,1
121,7,5,2,4,1
312,16,6,1,37,1
752,18,0,0,3,1
928,11,7,0,31,1
936,14,0,0,9,1
991,3,8,3,9,1
624,11,3,3,43,1
941,12,6,0,53,1
61,13,5,1,54,1
190,4,8,0,17,1
815,15,1,0,46,1
604,6,6,2,54,1
66,14,4,2,22,1
112,12,6,2,17,1
302,15,0,4,34,1
514,11,9,2,2,1
425,6,8,2,0,1
853,15,0,1,16,1
569,12,4,3,41,1
886,2,7,3,58,1
139,14,0,3,5,1
769,2,6,4,56,1
853,6,1,0,56,1
845,17,6,2,10,1
679,13,6,1,13,1
910,17,8,4,48,1
224,18,5,3,27,1
125,13,3,4,38,1
662,19,6,1,53,1
975,5,6,4,35,1
712,7,3,3,10,1
449,6,1,0,50,1
831,19,8,3,40,1
120,17,7,3,57,1
229,17,4,3,52,1
173,14,4,4,39,1
430,19,0,1,51,1
342,18,8,3,3,1
846,1,9,4,47,1
244,7,7,1,5,1
960,10,4,0,37,1
277,17,9,3,18,1
480,12,5,2,30,1
991,8,9,4,1,1
485,8,9,0,42,1
836,16,7,0,24,1
510,6,5,0,49,1
667,8,9,4,40,1
70,0,3,1,59,1
113,1,2,2,47,1
214,3,6,1,10,1
76,13,1,3,45,1
360,3,6,2,39,1
334,1,0,1,58,1
709,7,9,3,44,1
330,17,4,2,41,1
887,18,8,4,54,1
880,13,0,3,43,1
213,19,7,1,20,1
947,9,8,2,2,1
967,16,8,3,1,1
273,7,7,3,10,1
833,13,3,4,23,1
195,7,6,3,49,1
999,4,0,2,23,1
917,15,6,0,20,1
79,7,5,2,24,1
94,9,4,2,3,1
836,7,0,4,39,1
520,8,7,4,42,1
83,17,9,3,46,1
702,2,0,4,22,1
476,16,0,3,59,1
879,19,2,0,23,1
935,14,7,1,20,1
270,16,7,4,1,1
917,7,6,4,22,1
583,1,4,0,50,1
741,16,7,4,14,1
997,17,1,0,57,1
416,4,7,3,25,1
981,8,1,4,25,1
890,8,9,4,27,1
792,1,4,3,58,1
964,1,3,4,25,1
599,18,0,2,44,1
631,2,4,0,1,0
165,16,6,1,34,1
288,13,0,2,31,1
384,13,1,1,29,1
490,13,8,2,45,1
197,5,4,2,19,1
58,2,6,2,57,1
337,0,1,0,12,0
437,15,6,1,26,1
99,3,6,3,22,1
899,0,6,3,57,1
566,16,4,4,15,1
965,17,8,0,30,1
904,7,1,0,11,1
687,1,3,0,32,1
636,17,1,2,37,1
726,15,7,0,44,1
327,9,0,3,31,1
885,7,8,0,53,1
349,11,4,2,55,1
851,15,2,1,1,1
638,11,3,0,49,1
859,10,0,1,48,1
698,19,2,4,50,1
667,18,7,2,22,1
656,0,1,0,31,1
184,2,1,4,14,1
629,11,8,4,39,1
196,8,4,1,54,1
539,4,4,3,40,1
527,0,0,3,39,1
208,9,5,3,7,1
433,16,7,3,42,1
212,3,5,2,49,1
490,14,6,0,48,1
902,18,3,0,21,1
238,7,1,2,54,1
464,14,0,1,37,1
388,6,5,0,54,1
656,14,8,4,55,1
230,7,9,0,33,1
337,9,4,2,0,0
883,17,1,1,9,1
236,3,0,0,39,1
933,14,2,2,15,1
187,10,3,4,23,1
179,2,6,3,45,1
243,14,8,4,23,1
365,2,7,4,47,1
834,14,8,1,13,1
913,5,6,0,25,1
193,0,9,3,38,1
65,13,7,2,17,1
351,15,7,3,19,1
472,0,0,0,40,1
294,16,8,1,55,1
976,7,1,0,35,1
156,17,6,2,23,1
137,15,9,3,25,1
178,5,9,4,28,1
956,9,4,0,47,1
936,9,3,1,21,1
390,4,0,1,10,0
53,11,0,3,40,1
376,19,2,4,48,1
459,16,0,2,53,1
928,13,7,4,10,1
355,13,2,3,51,1
957,2,9,4,2,1
656,11,1,3,20,1
770,19,5,4,57,1
274,17,3,0,10,1
397,11,3,1,7,1
370,1,1,3,30,1
608,1,1,3,58,1
230,16,5,1,9,1
667,9,4,2,5,1
760,17,8,3,16,1
435,18,3,0,37,1
667,0,4,4,6,0
841,3,0,0,31,1
821,3,1,3,12,1
157,1,2,2,5,0
580,18,4,3,2,1
459,11,4,2,26,1
345,9,3,1,56,1
867,12,9,4,44,1
220,19,2,0,41,1
380,14,8,2,25,1
542,2,0,0,3,0
244,19,5,1,36,1
61,12,6,3,20,1
244,7,9,2,50,1
539,6,3,4,27,1
844,7,9,2,17,1
930,17,2,3,55,1
231,8,7,3,31,1
866,5,8,4,38,1
705,3,0,4,52,1
947,14,9,1,32,1
365,4,8,0,25,1
743,4,6,2,16,1
79,6,0,1,55,1
645,8,6,0,51,1
727,6,4,1,28,1
845,8,9,4,19,1
842,19,6,4,29,1
145,9,8,3,56,1
430,3,7,2,49,1
827,5,5,2,4,1
493,13,1,2,53,1
347,8,7,1,5,1
857,0,3,1,41,1
786,16,7,2,59,1
894,12,6,3,50,1
410,6,3,0,9,1
423,8,7,1,5,1
603,10,1,2,9,1
352,2,8,4,41,1
470,11,5,1,20,1
295,2,6,0,43,1
769,14,9,1,55,1
286,9,0,0,3,0
583,0,2,0,12,0
234,13,9,1,57,1
517,19,4,0,9,1
803,5,6,1,15,1
412,1,0,1,18,1
332,7,8,3,5,1
602,0,4,4,25,1
385,3,2,0,8,0
211,3,6,1,45,1
209,4,9,0,55,1
523,19,7,1,9,1
650,8,9,1,39,1
371,12,9,1,2,1
61,17,2,4,48,1
473,16,6,0,18,1
122,0,6,4,34,1
637,14,3,4,45,1
907,1,9,4,59,1
250,15,8,4,5,1
571,19,0,3,28,1
913,4,0,0,18,1
554,18,4,0,49,1
787,4,2,1,43,1
737,1,9,0,14,1
837,6,8,4,56,1
88,2,4,2,37,1
109,16,6,0,20,1
627,2,0,2,43,1
370,12,1,3,50,1
484,6,3,1,38,1
685,2,8,1,22,1
725,14,4,1,19,1
457,17,4,3,41,1
972,9,8,4,49,1
435,6,7,2,1,1
720,8,1,0,44,1
618,4,6,4,31,1
127,19,0,1,46,1
243,7,9,1,27,1
334,13,8,4,55,1
576,3,2,2,3,0
573,19,1,4,6,1
662,13,3,3,2,1
205,11,3,1,24,1
389,1,2,2,47,1
174,12,1,0,57,1
920,0,4,1,8,0
329,19,3,4,22,1
966,6,4,2,22,1
955,8,7,1,48,1
671,16,1,0,25,1
895,12,8,0,39,1
918,9,9,4,17,1
707,15,0,3,23,1
777,5,7,4,26,1
959,15,4,2,44,1
723,10,1,4,1,1
177,19,7,2,0,1
363,2,4,3,47,1
381,8,9,4,15,1
199,14,9,0,42,1
503,12,2,2,23,1
85,9,6,2,35,1
734,19,3,0,10,1
469,12,9,4,25,1
71,16,5,3,5,1
255,6,9,1,25,1
688,5,7,4,28,1
897,12,0,4,42,1
405,16,1,2,57,1
489,14,7,2,0,1
778,3,6,3,8,1
145,14,9,3,26,1
978,13,8,3,6,1
990,10,1,0,52,1
213,3,7,1,53,1
197,2,5,1,2,0
579,1,0,3,8,0
343,19,3,2,1,1
244,9,1,1,59,1
712,12,6,4,9,1
529,19,8,0,16,1
926,17,5,2,30,1
172,15,3,0,0,1
449,10,4,4,57,1
748,9,0,1,17,1
501,8,3,0,5,1
710,11,9,0,37,1
153,18,2,0,40,1
804,0,8,4,41,1
511,17,5,2,46,1
792,13,3,2,3,1
767,0,2,4,39,1
759,16,3,0,3,1
445,10,7,0,34,1
961,19,4,3,3,1
386,14,0,1,0,0
648,3,4,1,40,1
191,14,7,2,42,1
366,13,3,4,30,1
760,0,1,0,52,1
607,8,2,1,54,1
849,6,8,4,18,1
576,10,6,4,20,1
605,1,2,0,57,1
450,1,4,4,29,1
730,5,2,1,51,1
359,18,9,3,6,1
544,19,3,1,4,1
605,13,7,3,1,1
659,2,2,4,50,1
822,6,2,1,55,1
158,6,7,0,2,0
844,3,9,4,14,1
421,4,9,0,38,1
904,16,6,3,36,1
665,3,6,2,54,1
817,12,9,2,9,1
940,15,1,3,8,1
255,15,6,2,22,1
896,1,9,4,13,1
92,17,9,4,53,1
914,0,2,1,59,1
294,17,6,4,44,1
336,7,3,2,32,1
404,10,7,0,15,1
834,14,7,1,19,1
525,15,5,0,7,1
132,16,2,2,48,1
159,16,5,0,37,1
999,11,5,2,33,1
239,9,2,4,30,1
849,19,3,1,44,1
985,5,1,3,56,1
958,7,0,2,7,1
300,12,1,4,24,1
773,1,6,0,40,1
340,18,9,4,12,1
694,9,4,0,17,1
250,3,8,0,49,1
846,11,2,0,40,1
375,17,1,0,33,1
560,6,3,1,35,1
458,19,1,0,49,1
656,3,6,1,16,1
839,6,9,3,11,1
990,9,5,1,15,1
886,14,7,0,12,1
557,11,4,3,10,1
780,0,1,4,13,1
650,19,3,1,41,1
121,17,0,4,54,1
296,15,1,3,27,1
690,4,3,1,58,1
773,18,5,0,52,1
989,3,3,1,50,1
904,5,3,0,23,1
657,16,9,2,52,1
636,6,9,1,16,1
984,6,1,1,8,1
615,8,8,4,45,1
393,12,9,4,29,1
974,19,7,3,36,1
103,13,7,0,2,1
779,15,4,4,53,1
577,8,2,3,7,1
660,14,5,0,17,1
581,4,8,0,58,1
607,17,7,0,29,1
242,19,6,2,2,1
944,7,7,0,54,1
107,14,3,3,33,1
486,8,5,0,58,1
160,18,4,0,42,1
178,5,1,3,27,1
898,3,7,1,36,1
755,10,2,0,24,1
974,9,4,3,29,1
901,2,7,4,6,1
375,0,8,3,45,1
57,11,8,2,28,1
78,14,4,4,50,1
161,14,1,1,1,1
996,13,6,1,25,1
722,6,6,3,40,1
180,16,7,3,56,1
237,18,7,0,56,1
724,6,4,0,41,1
758,2,0,2,50,1
524,2,3,0,48,1
413,17,3,3,56,1
253,19,2,3,6,1
261,13,7,0,17,1
670,2,2,2,5,0
325,6,4,3,58,1
122,6,1,2,40,1
728,4,5,3,39,1
821,2,5,2,26,1
292,17,7,2,59,1
836,14,7,2,53,1
151,19,0,0,53,1
734,13,4,1,55,1
220,3,1,2,40,1
702,7,9,2,23,1
958,12,4,3,32,1
237,7,9,1,30,1
490,14,8,3,33,1
135,16,3,3,21,1
525,4,7,2,23,1
101,19,0,4,35,1
160,3,7,1,27,1
998,10,5,3,19,1
926,17,7,4,17,1
903,9,5,4,41,1
92,16,2,3,31,1
260,14,7,2,32,1
249,5,4,0,9,1
859,15,9,3,8,1
907,14,4,2,54,1
801,7,6,1,24,1
676,8,5,2,12,1
75,10,8,4,46,1
968,1,6,1,49,1
348,12,2,1,57,1
126,3,4,0,44,1
973,8,8,0,4,1
186,4,9,3,30,1
69,18,1,2,30,1
489,2,0,3,33,1
260,2,7,0,25,1
801,5,7,4,6,1
600,9,1,0,40,1
484,4,7,2,50,1
829,2,4,4,45,1
256,6,1,3,48,1
488,17,6,3,51,1
828,7,6,0,19,1
715,0,2,0,42,1
91,3,0,3,21,1
460,6,3,3,4,1
572,13,1,1,11,1
855,12,3,2,20,1
659,9,7,1,8,1
476,17,1,1,28,1
324,0,0,3,26,1
497,3,2,2,16,1
951,15,9,3,39,1
991,15,6,1,23,1
933,17,5,1,26,1
791,7,5,3,7,1
418,9,6,0,43,1
987,15,7,0,28,1
269,10,2,3,18,1
626,5,2,4,9,1
916,0,9,4,23,1
281,11,7,0,33,1
377,5,6,2,55,1
492,12,9,1,59,1
101,16,4,2,39,1
935,0,3,0,30,1
992,7,5,3,45,1
425,7,8,4,50,1
312,10,5,0,3,1
316,13,7,2,40,1
408,9,0,2,44,1
366,14,5,0,30,1
373,6,1,1,8,1
970,6,2,2,25,1
957,9,5,1,12,1
715,3,1,1,56,1
919,17,3,3,47,1
927,9,5,0,25,1
701,18,4,0,53,1
988,13,5,1,0,1
612,12,5,3,39,1
678,14,7,2,8,1
470,15,8,2,30,1
95,1,4,0,23,1
870,3,5,1,44,1
649,17,5,3,48,1
769,16,5,3,59,1
938,9,1,2,21,1
318,8,3,2,56,1
650,14,0,4,8,1
430,11,0,4,38,1
167,8,0,1,22,1
615,13,6,4,19,1
165,12,0,3,54,1
679,5,5,4,41,1
309,18,1,0,20,1
124,3,5,0,26,1
529,19,5,2,57,1
354,16,2,2,4,1
56,18,7,1,16,1
415,2,3,0,33,1
683,13,6,1,8,1
572,16,3,1,33,1
397,12,0,4,9,1
487,8,5,2,58,1
264,0,4,1,43,1
478,16,8,1,1,1
840,15,8,2,46,1
547,17,7,2,24,1
589,1,6,0,2,0
796,13,1,2,33,1
416,16,7,4,6,1
362,2,2,0,27,1
587,1,5,1,8,0
970,7,9,4,10,1
103,1,6,4,28,1
590,1,5,0,53,1
516,8,4,1,59,1
914,19,3,0,15,1
213,5,1,3,38,1
831,11,8,3,28,1
383,8,6,0,12,1
596,6,6,1,34,1
847,11,3,1,10,1
397,4,4,2,34,1
322,15,5,4,46,1
769,4,1,0,7,0
799,11,3,4,6,1
463,19,3,4,4,1
549,8,3,3,5,1
142,6,6,3,56,1
734,18,6,0,50,1
128,19,6,0,59,1
671,10,6,1,34,1
266,11,1,0,29,1
996,2,4,1,10,1
407,16,9,1,37,1
667,6,1,0,26,1
556,9,4,1,55,1
608,14,5,4,20,1
230,1,2,1,13,1
625,12,5,4,48,1
295,3,4,4,34,1
293,17,3,4,28,1
555,0,9,2,23,1
471,1,8,2,35,1
369,1,7,1,40,1
136,3,6,0,44,1
266,2,0,1,31,1
539,16,8,2,5,1
568,13,8,3,9,1
327,1,5,3,19,1
898,15,6,1,19,1
771,10,2,2,25,1
218,12,4,4,20,1
379,0,6,2,44,1
699,1,0,1,22,1
490,1,0,2,45,1
440,4,4,3,11,1
545,3,8,4,54,1
430,11,6,1,12,1
355,2,0,1,9,0
791,19,4,0,6,1
869,9,7,4,36,1
722,19,7,1,11,1
562,17,1,2,24,1
797,9,6,2,1,1
998,0,9,2,39,1
237,5,4,2,25,1
979,10,8,1,39,1
565,1,2,3,50,1
962,6,0,4,4,0
693,19,3,2,7,1
476,17,6,1,41,1
551,18,0,1,44,1
779,3,1,2,8,0
309,12,4,0,38,1
562,17,8,1,19,1
120,19,0,4,51,1
527,12,3,4,50,1
227,18,2,0,10,1
506,16,4,1,39,1
238,0,4,0,21,1
340,5,9,1,15,1
569,18,1,1,41,1
814,19,4,0,37,1
969,0,8,3,41,1
341,7,4,2,9,1
995,16,9,2,24,1
805,14,1,2,58,1
684,17,6,0,18,1
860,6,5,1,3,0
332,15,6,1,18,1
593,6,7,4,2,1
895,16,9,1,16,1
426,3,4,3,13,1
707,11,1,2,9,1
205,12,6,3,5,1
557,3,6,2,30,1
462,0,7,0,30,1
577,0,6,3,47,1
404,6,9,1,8,1
608,8,6,2,52,1
812,0,8,4,11,1
236,15,7,3,43,1
80,17,1,0,59,1
309,14,1,4,45,1
470,5,6,0,25,1
578,1,9,2,1,0
600,8,9,3,41,1
353,3,2,0,3,0
991,12,0,4,31,1
993,10,8,4,27,1
88,12,2,1,5,1
538,10,0,0,29,1
693,18,5,3,54,1
591,7,3,3,27,1
719,6,0,1,12,1
327,15,3,4,54,1
252,2,7,0,45,1
115,16,6,4,35,1
157,17,0,0,9,1
317,14,9,0,9,1
271,16,8,0,4,1
853,10,5,4,28,1
579,4,1,4,35,1
139,15,2,4,11,1
742,14,6,2,57,1
304,9,2,4,21,1
504,13,2,1,58,1
302,1,4,2,45,1
306,15,2,0,38,1
432,18,2,3,1,1
491,7,4,2,13,1
907,14,4,2,9,1
648,9,8,0,59,1
139,4,0,4,47,1
798,19,0,4,2,1
439,15,8,2,58,1
631,11,4,4,7,1
93,12,3,2,54,1
761,8,1,3,59,1
713,16,8,3,16,1
647,19,5,0,3,1
68,11,8,1,20,1
150,4,4,1,29,1
963,11,3,4,18,1
656,0,6,1,14,1
815,19,4,3,19,1
406,15,7,0,57,1
591,11,7,3,41,1
810,8,1,2,29,1
987,12,4,4,9,1
82,16,9,4,22,1
278,16,7,1,23,1
573,3,2,2,11,1
679,13,6,1,8,1
911,18,2,1,14,1
204,6,5,1,28,1
472,2,1,2,17,1
954,0,5,1,19,1
295,11,5,4,0,1
454,14,7,1,2,1
893,10,4,2,7,1
808,9,0,2,38,1
590,1,7,3,30,1
210,3,8,1,46,1
796,16,0,2,7,1
751,16,4,1,14,1
166,7,5,0,58,1
320,13,3,4,21,1
819,3,1,4,31,1
741,5,4,1,4,0
536,18,3,4,43,1
934,3,6,4,43,1
221,2,5,0,57,1
999,19,2,4,8,1
323,5,8,4,52,1
308,6,3,2,40,1
184,13,4,4,14,1
732,11,2,1,46,1
771,15,7,4,51,1
797,19,6,1,43,1
471,7,6,4,36,1
470,1,7,1,32,1
235,12,6,4,21,1
978,7,2,1,50,1
413,19,2,4,10,1
656,15,1,0,57,1
427,3,0,2,49,1
572,15,4,2,5,1
629,19,3,2,16,1
940,5,1,2,45,1
771,3,0,0,43,1
245,15,2,0,56,1
930,12,5,4,4,1
147,4,1,0,38,1
654,14,9,2,58,1
71,7,6,3,57,1
499,6,6,4,47,1
221,13,2,1,56,1
432,6,0,2,8,1
183,6,8,2,28,1
475,17,4,2,22,1
74,9,1,0,46,1
552,17,7,1,35,1
234,13,9,4,30,1
134,9,9,2,19,1
616,6,3,1,22,1
812,6,9,3,55,1
193,6,6,0,6,1
912,4,4,2,58,1
959,0,2,1,45,1
728,13,9,1,57,1
461,17,7,2,35,1
273,12,1,1,3,1
269,7,0,1,23,1
228,7,4,4,59,1
680,9,3,0,13,1
482,16,9,4,24,1
314,5,6,0,6,1
478,14,8,0,14,1
711,14,5,4,43,1
465,15,0,2,45,1
502,7,7,1,12,1
776,18,1,3,18,1
246,19,3,4,11,1
603,14,2,4,47,1
102,2,5,2,25,1
529,5,1,1,47,1
492,7,4,4,32,1
379,15,8,3,14,1
300,14,2,1,36,1
856,12,1,4,5,1
939,19,1,4,58,1
832,14,8,0,24,1
974,17,5,0,52,1
172,12,1,4,16,1
928,7,2,2,42,1
436,13,0,0,58,1
388,10,1,4,35,1
827,5,1,1,49,1
397,0,1,3,51,1
78,1,6,0,45,1
84,12,2,4,54,1
567,0,3,0,8,0
445,3,1,1,27,1
672,1,4,2,34,1
343,19,8,4,2,1
638,15,8,1,10,1
398,2,6,3,19,1
196,16,7,4,22,1
116,4,4,3,53,1
953,7,4,2,29,1
569,11,2,4,36,1
171,11,5,4,35,1
389,0,0,1,43,1
224,0,2,0,55,1
949,14,1,4,11,1
740,16,6,2,35,1
646,1,8,4,34,1
500,16,3,4,54,1
606,19,6,4,33,1
185,8,7,4,3,1
904,11,9,2,23,1
65,3,1,1,35,1
382,12,6,0,57,1
244,3,2,2,27,1
545,6,7,2,38,1
58,13,5,3,1,1
877,8,2,0,42,1
383,0,7,1,4,0
382,0,2,1,27,1
376,19,8,3,12,1
64,3,2,3,35,1
888,0,0,2,8,0
663,9,1,1,38,1
275,1,3,1,29,1
474,14,1,1,56,1
839,2,3,2,26,1
457,8,3,1,12,1
162,16,3,4,41,1
